title,image_url,rating,upc,price,inventory,category,url,description
Large Print Heart of the Pride,http://books.toscrape.com/media/cache/59/55/5955e9e333301e3eeb3b9575c2ad3659.jpg,2,c1afd71fc86bf682,£19.15,15,Default,http://books.toscrape.com/catalogue/large-print-heart-of-the-pride_815/index.html,"Paranormal Romance Erotic Werelion Thrill Ride. Book 1 of the Fur, Lust & Magic series.Alexis is finally getting to go to school, to study music. Since her Mom died in a suspicious car crash, her Dad "
Grumbles,http://books.toscrape.com/media/cache/20/78/207840aea0c8e2be66d998b80c6a59d3.jpg,2,d163dd6c352fbcd2,£22.16,15,Default,http://books.toscrape.com/catalogue/grumbles_812/index.html,Grumbles is a little Nid that goes on her first day to school and has to answer the question of what she wants to be when she grows up. First Time Reader BookWritten and Illustrated by Sondra Faye
First Steps for New Christians (Print Edition),http://books.toscrape.com/media/cache/c6/50/c650e687398b368f4a16276f6d00144b.jpg,1,2f88b08bf0a0e367,£29.00,15,Default,http://books.toscrape.com/catalogue/first-steps-for-new-christians-print-edition_808/index.html,"Our enemy, the devil, prowls around like a lion. (1 Peter 5:8) All he wants to do is steal, kill and destroy (John 10:10). And much like the pattern we find in the wild, the ancient serpent will stalk"
Eureka Trivia 6.0,http://books.toscrape.com/media/cache/e8/21/e821a2e8fe4431eb895e9d46fe68c32e.jpg,4,29c0025455f8c585,£54.59,15,Default,http://books.toscrape.com/catalogue/eureka-trivia-60_805/index.html,"Eureka Trivia 6.0 is a great trivia book for all Eureka fans. With over 300 questions, this trivia book is designed so you can play single games, group games, or just read at your leisure. It was vita"
Drive: The Surprising Truth About What Motivates Us,http://books.toscrape.com/media/cache/e9/48/e948a672efe721b408c8dd1f1f3ec529.jpg,4,6ffb36aaeff1c81e,£34.95,15,Default,http://books.toscrape.com/catalogue/drive-the-surprising-truth-about-what-motivates-us_804/index.html,"Forget everything you thought you knew about how to motivate people—at work, at school, at home. It's wrong. As Daniel H. Pink (author of To Sell Is Human: The Surprising Truth About Motivating Others"
Done Rubbed Out (Reightman & Bailey #1),http://books.toscrape.com/media/cache/4e/af/4eaf0482e122cf9100b0fff61ea3441a.jpg,5,f6d967cdadc6fbd9,£37.72,15,Default,http://books.toscrape.com/catalogue/done-rubbed-out-reightman-bailey-1_803/index.html,"In this first book of the Reightman & Bailey Series, deceit, corruption and murder tangle together with vivid, unconventional characters in a story of unlikely friendships and their power to change us"
Beauty Restored (Riley Family Legacy Novellas #3),http://books.toscrape.com/media/cache/68/e8/68e81c5a221dcd71516b5711641f83ed.jpg,2,3f69e667a67e54d9,£11.11,15,Default,http://books.toscrape.com/catalogue/beauty-restored-riley-family-legacy-novellas-3_794/index.html,"While volunteering at a youth camp in the Ozark Mountains, Carmen Riley sponsors a challenging group of teenage girls. She longs to make a difference in their lives, but unsettling news from home ratt"
Ayumi's Violin,http://books.toscrape.com/media/cache/43/78/4378757ed2632f2473e7455ae9717820.jpg,2,05f7c6d9a4e582d3,£15.48,15,Default,http://books.toscrape.com/catalogue/ayumis-violin_791/index.html,"In 1959 when her mother dies, twelve-year-old Ayumi leaves her home in Japan to find her American father. Biracial, she is confronted with a resentful half-sister and a racist stepmother. She wants to"
Anonymous,http://books.toscrape.com/media/cache/31/07/31070621fa42e300a9aab403293bad92.jpg,4,d24b829be2ca81c4,£46.82,15,Default,http://books.toscrape.com/catalogue/anonymous_790/index.html,"Logan Matthews is a father, architect, and widower. He lives in Brooklyn, New York with his three year old son, Liam. His life is as ordinary as any single father with a toddler. Lara Miller is a sing"
Amy Meets the Saints and Sages,http://books.toscrape.com/media/cache/c3/6f/c36fd57aa9fc55ab3ea56b6e08b59c8d.jpg,3,7ebfa6c1bee69e1e,£18.46,15,Default,http://books.toscrape.com/catalogue/amy-meets-the-saints-and-sages_789/index.html,All major religions have saints and sages that are pinnacles of love and integrity. Wouldn't your child benefit from having them as role models? Wouldn't it empower your child to know that these saint
Amatus,http://books.toscrape.com/media/cache/30/51/30512adbb6cba367d3f48e09a888da3c.jpg,5,ffd54178acc9a6a5,£50.54,15,Default,http://books.toscrape.com/catalogue/amatus_787/index.html,"Crispian, who has lived in a city of darkness all his life, must make a choice: remain safe in his home, but forever wonder what the mysterious light on the horizon could be--or trust a young woman to"
V for Vendetta (V for Vendetta Complete),http://books.toscrape.com/media/cache/9d/3f/9d3f79bdbfe9a9caea353627b6685699.jpg,4,4a1debca3135ff37,£37.10,14,Default,http://books.toscrape.com/catalogue/v-for-vendetta-v-for-vendetta-complete_776/index.html,"""Remember, remember the fifth of November...""A frightening and powerful tale of the loss of freedom and identity in a chillingly believable totalitarian world, V for Vendetta stands as one of the high"
"Unbroken: A World War II Story of Survival, Resilience, and Redemption",http://books.toscrape.com/media/cache/e6/95/e6956bac63c9e1e6df6dac4db3a0ec0d.jpg,2,76c84daa539426e2,£45.95,14,Default,http://books.toscrape.com/catalogue/unbroken-a-world-war-ii-story-of-survival-resilience-and-redemption_774/index.html,"On a May afternoon in 1943, an Army Air Forces bomber crashed into the Pacific Ocean and disappeared, leaving only a spray of debris and a slick of oil, gasoline, and blood. Then, on the ocean surface"
The Wright Brothers,http://books.toscrape.com/media/cache/51/98/51985c3a61a47b8de85239b9e3b2a938.jpg,4,08b2f71d93836313,£56.80,14,Default,http://books.toscrape.com/catalogue/the-wright-brothers_769/index.html,Two-time winner of the Pulitzer Prize David McCullough tells the dramatic story-behind-the-story about the courageous brothers who taught the world how to fly: Wilbur and Orville Wright.On a winter da
The Songs of the Gods,http://books.toscrape.com/media/cache/08/ad/08add5c58ff717da1b00d5dda3f7c637.jpg,5,00c4543ec6bd25b4,£44.48,14,Default,http://books.toscrape.com/catalogue/the-songs-of-the-gods_763/index.html,"The Power of Dream ""It has been ages since the last time you enjoyed the night more than what you enjoy your overcoat. Then you would dance the night, now you wear the night, It is an accessory to hid"
The Rosie Project (Don Tillman #1),http://books.toscrape.com/media/cache/45/db/45db8e5d17ac3683cce97977d162dc94.jpg,1,012094e90a4b908d,£54.04,14,Default,http://books.toscrape.com/catalogue/the-rosie-project-don-tillman-1_761/index.html,"An international sensation, this hilarious, feel-good novel is narrated by an oddly charming and socially challenged genetics professor on an unusual quest: to find out if he is capable of true love.D"
The Power of Habit: Why We Do What We Do in Life and Business,http://books.toscrape.com/media/cache/03/be/03beffe578a7839374f7060639ce914d.jpg,3,6bdd909329435e80,£16.88,14,Default,http://books.toscrape.com/catalogue/the-power-of-habit-why-we-do-what-we-do-in-life-and-business_760/index.html,"A young woman walks into a laboratory. Over the past two years, she has transformed almost every aspect of her life. She has quit smoking, run a marathon, and been promoted at work. The patterns insid"
Steve Jobs,http://books.toscrape.com/media/cache/70/a4/70a49dbcdbbdbc8b7264d254d8197ecd.jpg,5,95019eac1c0a052f,£39.50,14,Default,http://books.toscrape.com/catalogue/steve-jobs_737/index.html,"From best-selling author Walter Isaacson comes the landmark biography of Apple co-founder Steve Jobs.In Steve Jobs: The Exclusive Biography, Isaacson provides an extraordinary account of Jobs' profess"
Luckiest Girl Alive,http://books.toscrape.com/media/cache/2d/61/2d6124f9d5328469e7ce5e4c04326ca5.jpg,3,d512871626a5e588,£49.83,14,Default,http://books.toscrape.com/catalogue/luckiest-girl-alive_713/index.html,"HER PERFECT LIFE IS A PERFECT LIE.As a teenager at the prestigious Bradley School, Ani FaNelli endured a shocking, public humiliation that left her desperate to reinvent herself. Now, with a glamorous"
"Living Leadership by Insight: A Good Leader Achieves, a Great Leader Builds Monuments",http://books.toscrape.com/media/cache/b3/20/b3201b03b2fd03915b1f85522be971af.jpg,4,17fb5a88180f9904,£46.91,14,Default,http://books.toscrape.com/catalogue/living-leadership-by-insight-a-good-leader-achieves-a-great-leader-builds-monuments_709/index.html,"Learning not shared is learning wasted. In my thirty-five years of experience in the oil and banking industries, including ascending levels of management and leadership responsibilities, I have gained"
Lady Midnight (The Dark Artifices #1),http://books.toscrape.com/media/cache/bb/80/bb80ecf408c9ecf1cc3652fa8947d245.jpg,5,708345c9897fd7c5,£16.28,14,Default,http://books.toscrape.com/catalogue/lady-midnight-the-dark-artifices-1_707/index.html,"In a kingdom by the sea…In a secret world where half-angel warriors are sworn to fight demons, parabatai is a sacred word.A parabatai is your partner in battle. A parabatai is your best friend. Paraba"
"Hush, Hush (Hush, Hush #1)",http://books.toscrape.com/media/cache/0d/e9/0de97404e7bbd00d7aa6cd429b0de1da.jpg,3,6b6cd77fbc91b7a6,£47.02,14,Default,http://books.toscrape.com/catalogue/hush-hush-hush-hush-1_701/index.html,"A SACRED OATHA FALLEN ANGELA FORBIDDEN LOVERomance was not part of Nora Grey's plan. She's never been particularly attracted to the boys at her school, no matter how hard her best friend, Vee, pushes "
Greek Mythic History,http://books.toscrape.com/media/cache/b0/45/b04568c8b10a2aef00eaecafefac7ee0.jpg,5,f201f263d8c23f97,£10.23,14,Default,http://books.toscrape.com/catalogue/greek-mythic-history_698/index.html,As far back as the fifth century BCE Pherecydes and others attempted to integrate city-state stories into a coherent mythic Greek pre-history. Science unavailable to ancient sources helped guide autho
Every Last Word,http://books.toscrape.com/media/cache/c8/2d/c82df316ba150c761cd0b42b05930697.jpg,3,a2bd4ca82d908442,£46.47,14,Default,http://books.toscrape.com/catalogue/every-last-word_693/index.html,"If you could read my mind, you wouldn't be smiling.Samantha McAllister looks just like the rest of the popular girls in her junior class. But hidden beneath the straightened hair and expertly applied "
Daily Fantasy Sports,http://books.toscrape.com/media/cache/f6/65/f6656d023fae1a6219bbe85219d59fd2.jpg,1,0e94a089328be4bc,£36.58,14,Default,http://books.toscrape.com/catalogue/daily-fantasy-sports_683/index.html,The businesses of the Fantasy Sports Trade Association have helped propel one of America’s most beloved pastimes into a 26 billion dollar industry. The advent of daily fantasy sports has created thous
Clockwork Angel (The Infernal Devices #1),http://books.toscrape.com/media/cache/2f/9f/2f9ff4e4be85da448b02108171b54c3b.jpg,1,42b0c50fc44140ec,£44.14,14,Default,http://books.toscrape.com/catalogue/clockwork-angel-the-infernal-devices-1_679/index.html,"In a time when Shadowhunters are barely winning the fight against the forces of darkness, one battle will change the course of history forever. Welcome to the Infernal Devices trilogy, a stunning and "
City of Fallen Angels (The Mortal Instruments #4),http://books.toscrape.com/media/cache/21/46/2146903b83225c6a74b42a0f19a54e5d.jpg,4,1e264c677d4ee4ae,£11.23,14,Default,http://books.toscrape.com/catalogue/city-of-fallen-angels-the-mortal-instruments-4_677/index.html,"The Mortal War is over, and sixteen-year-old Clary Fray is back home in New York, excited about all the possibilities before her. She’s training to become a Shadowhunter and to use her unique power. H"
City of Bones (The Mortal Instruments #1),http://books.toscrape.com/media/cache/7e/98/7e987ded586edb92faf57a0af78f1498.jpg,1,5b987e54ee72525c,£43.28,14,Default,http://books.toscrape.com/catalogue/city-of-bones-the-mortal-instruments-1_676/index.html,"When fifteen-year-old Clary Fray heads out to the Pandemonium Club in New York City, she hardly expects to witness a murder― much less a murder committed by three teenagers covered with strange tattoo"
City of Ashes (The Mortal Instruments #2),http://books.toscrape.com/media/cache/f0/90/f090a59e89a8d38bb1bcdc2137b18262.jpg,1,8a6ec2761f91dad2,£47.27,14,Default,http://books.toscrape.com/catalogue/city-of-ashes-the-mortal-instruments-2_675/index.html,"Also see: Alternate Cover Editions for this ISBN [ACE] ACE #1 Clary Fray just wishes that her life would go back to normal. But what's normal when you're a demon-slaying Shadowhunter, your mother is i"
"Carry On, Warrior: Thoughts on Life Unarmed",http://books.toscrape.com/media/cache/d1/6b/d16b11b4c957d39bea33a43a96bf9e4c.jpg,3,1b0fc9f777cad045,£31.85,14,Default,http://books.toscrape.com/catalogue/carry-on-warrior-thoughts-on-life-unarmed_672/index.html,"An inspirational, sidesplittingly funny exploration of the power of living with love, forgiveness, and honesty.In Carry On, Warrior, Glennon Doyle Melton shares new stories and the best-loved material"
Carrie,http://books.toscrape.com/media/cache/6b/79/6b794e3dc0a32702b2132e2195f6c30f.jpg,2,5f22418922fa728b,£46.23,14,Default,http://books.toscrape.com/catalogue/carrie_671/index.html,"Carrie knew she should not use the terrifying power she possessed... But one night at her senior prom, Carrie was scorned and humiliated just one time too many, and in a fit of uncontrollable fury she"
Angels & Demons (Robert Langdon #1),http://books.toscrape.com/media/cache/c2/fd/c2fd7fed7aa38d095127d2ec62726b17.jpg,3,ad41c24ccac0c7ce,£51.48,14,Default,http://books.toscrape.com/catalogue/angels-demons-robert-langdon-1_661/index.html,When world-renowned Harvard symbologist Robert Langdon is summoned to a Swiss research facility to analyze a mysterious symbol—seared into the chest of a murdered physicist—he discovers evidence of th
